-1.000000000000000000e+00,1.759999999999999898e-01
-9.999839999999999840e-01,1.680000000000000104e-01
-9.999679999999999680e-01,1.680000000000000104e-01
-9.999519999999999520e-01,1.680000000000000104e-01
-9.999360000000000470e-01,1.759999999999999898e-01
-9.999200000000000310e-01,1.680000000000000104e-01
-9.999040000000000150e-01,1.680000000000000104e-01
-9.998879999999999990e-01,1.680000000000000104e-01
-9.998719999999999830e-01,1.680000000000000104e-01
-9.998559999999999670e-01,1.680000000000000104e-01
-9.998399999999999510e-01,1.600000000000000033e-01
-9.998240000000000460e-01,1.680000000000000104e-01
-9.998080000000000300e-01,1.600000000000000033e-01
-9.997920000000000140e-01,1.600000000000000033e-01
-9.997759999999999980e-01,1.600000000000000033e-01
-9.997599999999999820e-01,1.600000000000000033e-01
-9.997439999999999660e-01,1.600000000000000033e-01
-9.997279999999999500e-01,1.600000000000000033e-01
-9.997120000000000450e-01,1.600000000000000033e-01
-9.996960000000000290e-01,1.600000000000000033e-01
-9.996800000000000130e-01,1.600000000000000033e-01
-9.996639999999999970e-01,1.519999999999999962e-01
-9.996479999999999810e-01,1.600000000000000033e-01
-9.996319999999999650e-01,1.519999999999999962e-01
-9.996159999999999490e-01,1.519999999999999962e-01
-9.996000000000000441e-01,1.519999999999999962e-01
-9.995840000000000281e-01,1.519999999999999962e-01
-9.995680000000000121e-01,1.519999999999999962e-01
-9.995519999999999960e-01,1.519999999999999962e-01
-9.995359999999999800e-01,1.519999999999999962e-01
-9.995199999999999640e-01,1.519999999999999962e-01
-9.995039999999999480e-01,1.440000000000000169e-01
-9.994880000000000431e-01,1.440000000000000169e-01
-9.994720000000000271e-01,1.440000000000000169e-01
-9.994560000000000111e-01,1.440000000000000169e-01
-9.994399999999999951e-01,1.440000000000000169e-01
-9.994239999999999791e-01,1.440000000000000169e-01
-9.994079999999999631e-01,1.440000000000000169e-01
-9.993919999999999471e-01,1.440000000000000169e-01
-9.993760000000000421e-01,1.360000000000000098e-01
-9.993600000000000261e-01,1.440000000000000169e-01
-9.993440000000000101e-01,1.440000000000000169e-01
-9.993279999999999941e-01,1.440000000000000169e-01
-9.993119999999999781e-01,1.440000000000000169e-01
-9.992959999999999621e-01,1.360000000000000098e-01
-9.992799999999999461e-01,1.360000000000000098e-01
-9.992640000000000411e-01,1.360000000000000098e-01
-9.992480000000000251e-01,1.360000000000000098e-01
-9.992320000000000091e-01,1.440000000000000169e-01
-9.992159999999999931e-01,1.360000000000000098e-01
-9.991999999999999771e-01,1.360000000000000098e-01
-9.991839999999999611e-01,1.360000000000000098e-01
-9.991679999999999451e-01,1.360000000000000098e-01
-9.991520000000000401e-01,1.360000000000000098e-01
-9.991360000000000241e-01,1.360000000000000098e-01
-9.991200000000000081e-01,1.360000000000000098e-01
-9.991039999999999921e-01,1.360000000000000098e-01
-9.990879999999999761e-01,1.360000000000000098e-01
-9.990719999999999601e-01,1.360000000000000098e-01
-9.990560000000000551e-01,1.360000000000000098e-01
-9.990400000000000391e-01,1.280000000000000027e-01
-9.990240000000000231e-01,1.280000000000000027e-01
-9.990080000000000071e-01,1.360000000000000098e-01
-9.989919999999999911e-01,1.280000000000000027e-01
-9.989759999999999751e-01,1.360000000000000098e-01
-9.989599999999999591e-01,1.360000000000000098e-01
-9.989440000000000541e-01,1.360000000000000098e-01
-9.989280000000000381e-01,1.280000000000000027e-01
-9.989120000000000221e-01,1.360000000000000098e-01
-9.988960000000000061e-01,1.360000000000000098e-01
-9.988799999999999901e-01,1.280000000000000027e-01
-9.988639999999999741e-01,1.360000000000000098e-01
-9.988479999999999581e-01,1.280000000000000027e-01
-9.988320000000000531e-01,1.280000000000000027e-01
-9.988160000000000371e-01,1.280000000000000027e-01
-9.988000000000000211e-01,1.360000000000000098e-01
-9.987840000000000051e-01,1.280000000000000027e-01
-9.987679999999999891e-01,1.280000000000000027e-01
-9.987519999999999731e-01,1.360000000000000098e-01
-9.987359999999999571e-01,1.280000000000000027e-01
-9.987200000000000522e-01,1.360000000000000098e-01
-9.987040000000000362e-01,1.360000000000000098e-01
-9.986880000000000202e-01,1.280000000000000027e-01
-9.986720000000000041e-01,1.280000000000000027e-01
-9.986559999999999881e-01,1.280000000000000027e-01
-9.986399999999999721e-01,1.280000000000000027e-01
-9.986239999999999561e-01,1.360000000000000098e-01
-9.986080000000000512e-01,1.360000000000000098e-01
-9.985920000000000352e-01,1.360000000000000098e-01
-9.985760000000000192e-01,1.360000000000000098e-01
-9.985600000000000032e-01,1.280000000000000027e-01
-9.985439999999999872e-01,1.360000000000000098e-01
-9.985279999999999712e-01,1.360000000000000098e-01
-9.985119999999999552e-01,1.360000000000000098e-01
-9.984960000000000502e-01,1.360000000000000098e-01
-9.984800000000000342e-01,1.360000000000000098e-01
-9.984640000000000182e-01,1.360000000000000098e-01
-9.984480000000000022e-01,1.360000000000000098e-01
-9.984319999999999862e-01,1.360000000000000098e-01
-9.984159999999999702e-01,1.360000000000000098e-01
-9.983999999999999542e-01,1.360000000000000098e-01
-9.983840000000000492e-01,1.360000000000000098e-01
-9.983680000000000332e-01,1.360000000000000098e-01
-9.983520000000000172e-01,1.360000000000000098e-01
-9.983360000000000012e-01,1.360000000000000098e-01
-9.983199999999999852e-01,1.360000000000000098e-01
-9.983039999999999692e-01,1.360000000000000098e-01
-9.982879999999999532e-01,1.360000000000000098e-01
-9.982720000000000482e-01,1.360000000000000098e-01
-9.982560000000000322e-01,1.360000000000000098e-01
-9.982400000000000162e-01,1.360000000000000098e-01
-9.982240000000000002e-01,1.360000000000000098e-01
-9.982079999999999842e-01,1.360000000000000098e-01
-9.981919999999999682e-01,1.360000000000000098e-01
-9.981759999999999522e-01,1.360000000000000098e-01
-9.981600000000000472e-01,1.360000000000000098e-01
-9.981440000000000312e-01,1.360000000000000098e-01
-9.981280000000000152e-01,1.440000000000000169e-01
-9.981119999999999992e-01,1.360000000000000098e-01
-9.980959999999999832e-01,1.360000000000000098e-01
-9.980799999999999672e-01,1.360000000000000098e-01
-9.980639999999999512e-01,1.360000000000000098e-01
-9.980480000000000462e-01,1.360000000000000098e-01
-9.980320000000000302e-01,1.360000000000000098e-01
-9.980160000000000142e-01,1.360000000000000098e-01
-9.979999999999999982e-01,1.360000000000000098e-01
-9.979839999999999822e-01,1.360000000000000098e-01
-9.979679999999999662e-01,1.360000000000000098e-01
-9.979519999999999502e-01,1.440000000000000169e-01
-9.979360000000000452e-01,1.440000000000000169e-01
-9.979200000000000292e-01,1.360000000000000098e-01
-9.979040000000000132e-01,1.440000000000000169e-01
-9.978879999999999972e-01,1.360000000000000098e-01
-9.978719999999999812e-01,1.440000000000000169e-01
-9.978559999999999652e-01,1.440000000000000169e-01
-9.978399999999999492e-01,1.440000000000000169e-01
-9.978240000000000443e-01,1.440000000000000169e-01
-9.978080000000000283e-01,1.360000000000000098e-01
-9.977920000000000122e-01,1.440000000000000169e-01
-9.977759999999999962e-01,1.519999999999999962e-01
-9.977599999999999802e-01,1.440000000000000169e-01
-9.977439999999999642e-01,1.360000000000000098e-01
-9.977279999999999482e-01,1.440000000000000169e-01
-9.977120000000000433e-01,1.440000000000000169e-01
-9.976960000000000273e-01,1.440000000000000169e-01
-9.976800000000000113e-01,1.440000000000000169e-01
-9.976639999999999953e-01,1.440000000000000169e-01
-9.976479999999999793e-01,1.440000000000000169e-01
-9.976319999999999633e-01,1.440000000000000169e-01
-9.976159999999999473e-01,1.519999999999999962e-01
-9.976000000000000423e-01,1.519999999999999962e-01
-9.975840000000000263e-01,1.519999999999999962e-01
-9.975680000000000103e-01,1.519999999999999962e-01
-9.975519999999999943e-01,1.600000000000000033e-01
-9.975359999999999783e-01,1.519999999999999962e-01
-9.975199999999999623e-01,1.519999999999999962e-01
-9.975039999999999463e-01,1.600000000000000033e-01
-9.974880000000000413e-01,1.600000000000000033e-01
-9.974720000000000253e-01,1.600000000000000033e-01
-9.974560000000000093e-01,1.600000000000000033e-01
-9.974399999999999933e-01,1.600000000000000033e-01
-9.974239999999999773e-01,1.600000000000000033e-01
-9.974079999999999613e-01,1.680000000000000104e-01
-9.973919999999999453e-01,1.680000000000000104e-01
-9.973760000000000403e-01,1.680000000000000104e-01
-9.973600000000000243e-01,1.680000000000000104e-01
-9.973440000000000083e-01,1.680000000000000104e-01
-9.973279999999999923e-01,1.759999999999999898e-01
-9.973119999999999763e-01,1.759999999999999898e-01
-9.972959999999999603e-01,1.759999999999999898e-01
-9.972800000000000553e-01,1.839999999999999969e-01
-9.972640000000000393e-01,1.759999999999999898e-01
-9.972480000000000233e-01,1.759999999999999898e-01
-9.972320000000000073e-01,1.759999999999999898e-01
-9.972159999999999913e-01,1.839999999999999969e-01
-9.971999999999999753e-01,1.839999999999999969e-01
-9.971839999999999593e-01,1.839999999999999969e-01
-9.971680000000000543e-01,1.839999999999999969e-01
-9.971520000000000383e-01,1.920000000000000040e-01
-9.971360000000000223e-01,1.920000000000000040e-01
-9.971200000000000063e-01,1.920000000000000040e-01
-9.971039999999999903e-01,1.920000000000000040e-01
-9.970879999999999743e-01,2.000000000000000111e-01
-9.970719999999999583e-01,1.920000000000000040e-01
-9.970560000000000533e-01,1.920000000000000040e-01
-9.970400000000000373e-01,2.000000000000000111e-01
-9.970240000000000213e-01,2.000000000000000111e-01
-9.970080000000000053e-01,2.080000000000000182e-01
-9.969919999999999893e-01,2.000000000000000111e-01
-9.969759999999999733e-01,2.000000000000000111e-01
-9.969599999999999573e-01,2.080000000000000182e-01
-9.969440000000000524e-01,2.080000000000000182e-01
-9.969280000000000364e-01,2.159999999999999976e-01
-9.969120000000000203e-01,2.080000000000000182e-01
-9.968960000000000043e-01,2.159999999999999976e-01
-9.968799999999999883e-01,2.159999999999999976e-01
-9.968639999999999723e-01,2.159999999999999976e-01
-9.968479999999999563e-01,2.159999999999999976e-01
-9.968320000000000514e-01,2.159999999999999976e-01
-9.968160000000000354e-01,2.159999999999999976e-01
-9.968000000000000194e-01,2.240000000000000047e-01
-9.967840000000000034e-01,2.240000000000000047e-01
-9.967679999999999874e-01,2.240000000000000047e-01
-9.967519999999999714e-01,2.240000000000000047e-01
-9.967359999999999554e-01,2.320000000000000118e-01
-9.967200000000000504e-01,2.240000000000000047e-01
-9.967040000000000344e-01,2.320000000000000118e-01
-9.966880000000000184e-01,2.320000000000000118e-01
-9.966720000000000024e-01,2.399999999999999911e-01
-9.966559999999999864e-01,2.320000000000000118e-01
-9.966399999999999704e-01,2.399999999999999911e-01
-9.966239999999999544e-01,2.399999999999999911e-01
-9.966080000000000494e-01,2.399999999999999911e-01
-9.965920000000000334e-01,2.399999999999999911e-01
-9.965760000000000174e-01,2.479999999999999982e-01
-9.965600000000000014e-01,2.479999999999999982e-01
-9.965439999999999854e-01,2.479999999999999982e-01
-9.965279999999999694e-01,2.479999999999999982e-01
-9.965119999999999534e-01,2.479999999999999982e-01
-9.964960000000000484e-01,2.560000000000000053e-01
-9.964800000000000324e-01,2.560000000000000053e-01
-9.964640000000000164e-01,2.560000000000000053e-01
